,id,title,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_score,imdb_votes,crew
890,ts80084,Dragon Pilot: Hisone and Masotan,2018,TV-14,25,"['animation', 'scifi', 'drama', 'fantasy']",['JP'],1.0,6.9,501.0,"['Misaki Kuno 85459 ACTOR', 'Tomoyo Kurosawa 40659 ACTOR', 'Maki Kawase 939866 ACTOR', 'Satomi Arai 4602 ACTOR', 'Kaori Nazuka 3984 ACTOR', 'Romi Park 388 ACTOR', 'Yuki Kaji 11283 ACTOR', 'Rie Kugimiya 145 ACTOR', 'Matsunojo Kanda 939867 ACTOR', 'Junichi Suwabe 30778 ACTOR', 'Jouji Nakata 60773 ACTOR', 'Yukitoshi Tokumoto 939865 ACTOR', 'Yoshimitsu Shimoyama 99714 ACTOR', 'Riko Fukumoto 900732 ACTOR']"
891,ts76646,Blazing Transfer Students,2017,TV-MA,26,"['action', 'comedy']",['JP'],1.0,6.9,121.0,"['Akito Kiriyama 930254 ACTOR', 'Junta Nakama 930262 ACTOR', 'Takeshi Kaga 43700 ACTOR', 'Umika Kawashima 299258 ACTOR', 'Daiki Shigeoka 238044 ACTOR', 'Tomohiro Kamiyama 938248 ACTOR', 'Ryusei Fujii 731293 ACTOR', 'Takahiro Hamada 680477 ACTOR', 'Nozomu Kotaki 274892 ACTOR', 'Toshio Lee 210443 DIRECTOR']"
892,ts75138,Argon,2017,,63,['drama'],['KR'],1.0,7.3,266.0,"['Kim Joo-hyuk 113199 ACTOR', 'Chun Woo-hee 119098 ACTOR', 'Park Won-sang 53506 ACTOR', 'Lee Seung-joon 38438 ACTOR', 'Shin Hyun-bin 333778 ACTOR', 'Park Hee-von 117439 ACTOR', 'Lee Kyung-young 177947 ACTOR', 'Lee Yoon-jung 677294 DIRECTOR']"
893,ts75491,Fire Chasers,2017,,55,['documentation'],['US'],1.0,6.5,371.0,
894,ts80342,AMO,2018,TV-MA,24,"['crime', 'drama']",['PH'],1.0,6.4,409.0,"['Rhea Jai Fernandez 906252 ACTOR', 'Derek Ramsay 108789 ACTOR', 'Vince Rillon 183168 ACTOR', 'Allen Dizon 147808 ACTOR', 'Felix Roco 157014 ACTOR', 'Brillante Mendoza 97723 DIRECTOR']"
895,ts57291,Unrequited Love,2017,,33,['drama'],['JP'],1.0,6.7,10.0,"['Zhu Yan Man Zi 893558 ACTOR', 'Zhao Shunran 1150340 ACTOR', 'Shen Yu 1150341 ACTOR', 'Chen Mengqin 1150343 ACTOR', 'Chen Jiawen 1150344 ACTOR', 'Zhang Zhehao 1150348 ACTOR', 'He Meixuan 1150351 ACTOR', 'Yuan Baizihui 688793 ACTOR', 'Huang Shichao 1150349 ACTOR', 'Zhang Yichi 609232 ACTOR', 'Ding Pei 1150352 DIRECTOR', 'Ba Yue Chang An 1150392 DIRECTOR']"
896,ts84985,Robozuna,2018,,23,['animation'],['GB'],3.0,6.7,94.0,"['Taylor Clarke-Hill 987055 ACTOR', 'Michael Obiora 94533 ACTOR', 'Tom Clarke Hill 67996 ACTOR']"
897,ts80671,We Speak Dance,2018,TV-MA,22,['documentation'],['US'],1.0,7.4,148.0,['Vandana Hart 950990 ACTOR']
898,ts83429,Take My Brother Away,2018,,46,"['family', 'comedy', 'drama']",[],1.0,6.7,167.0,"['Lu Xiaoyu 1144598 ACTOR', 'Tan Quan 1021124 ACTOR', 'Sun Qian 926236 ACTOR', 'Joseph Zeng 676909 ACTOR', 'Wang Xudong 429416 ACTOR', 'Li Yitong 2045505 ACTOR']"
899,ts75357,LEGO Elves: Secrets of Elvendale,2017,TV-Y7,24,"['scifi', 'animation', 'fantasy']",['US'],1.0,6.8,167.0,"['Riley Murdock 751684 ACTOR', 'Kathleen Barr 10874 ACTOR', 'Rebecca Husain 24443 ACTOR', 'Erin Mathews 48101 ACTOR', 'Scott McNeil 34967 ACTOR', 'Kyle Rideout 5276 ACTOR', 'Ashleigh Ball 34837 ACTOR', 'Vincent Tong 5271 ACTOR']"
900,ts85217,Motown Magic,2018,TV-Y,15,"['animation', 'comedy', 'family', 'fantasy', 'music']",['US'],2.0,7.9,294.0,
901,ts82192,Samantha!,2018,TV-MA,28,['comedy'],['BR'],2.0,6.5,517.0,['Luis Pinheiro 886277 DIRECTOR']
902,ts85953,Paprika,2018,TV-Y,13,"['family', 'animation']",['US'],1.0,7.9,27.0,"['Kaycie Chase 241776 ACTOR', 'Gilbert Levy 1407665 ACTOR', 'Claire Pérot 123872 ACTOR', 'Jérémy Prévost 35020 ACTOR']"
903,ts84167,Age of Rebellion,2018,TV-MA,72,"['crime', 'drama', 'romance']",['TW'],1.0,8.6,49.0,"['Peter Ho 1139073 ACTOR', 'Jeanine Yang 967507 ACTOR', 'Tammy Chen 268421 ACTOR', 'Lee Chien-Na 289124 ACTOR', 'Jason Tsou 176559 ACTOR', 'Zhang Ting Hu 315929 ACTOR']"
904,ts86279,Nailed It! Holiday!,2018,TV-PG,33,['reality'],['US'],2.0,7.7,1098.0,"['Nicole Byer 140544 ACTOR', 'Jacques Torres 855331 ACTOR']"
905,ts265844,#ABtalks,2018,TV-PG,68,[],[],1.0,9.6,7.0,
906,ts77219,Part-Time Idol,2017,TV-14,40,"['drama', 'family', 'music', 'comedy']",['KR'],1.0,6.7,108.0,"['Kim Min-kyo 635143 ACTOR', 'Lee Soo-hyun 617632 ACTOR', 'Haha 144578 ACTOR', 'Kim Hee-jung 111343 ACTOR', 'Hwang Seung-eon 98239 ACTOR', 'Kwon Hyun-bin 815375 ACTOR', 'Kwon Young-deuk 815373 ACTOR', 'Kang Sung Jin 815372 ACTOR']"
907,ts103638,Standup and Away! with Brian Regan,2018,TV-PG,25,['comedy'],['US'],1.0,5.7,400.0,"['Beth Triffon 756171 ACTOR', 'Brian Regan 32957 ACTOR', 'Troy Miller 38906 DIRECTOR']"
908,ts76159,Super Monsters,2017,TV-Y,13,"['animation', 'comedy', 'family', 'horror']",['CA'],3.0,6.2,417.0,"['Erin Mathews 48101 ACTOR', 'Alessandro Juliani 24531 ACTOR', 'Vincent Tong 5271 ACTOR', 'Andrea Libman 34838 ACTOR', 'Britt McKillip 435 ACTOR']"
909,ts79988,Lost Song,2018,TV-14,24,"['animation', 'action', 'scifi', 'drama', 'fantasy', 'music', 'romance']",['JP'],1.0,7.0,375.0,"['Yukari Tamura 106872 ACTOR', 'Konomi Suzuki 673106 ACTOR', 'Misaki Kuno 85459 ACTOR', 'Asami Seto 96758 ACTOR', 'Tsuyoshi Koyama 96066 ACTOR', 'Mitsuru Ogata 417 ACTOR', 'Seiichiro Yamashita 730209 ACTOR', 'Ai Kayano 208 ACTOR', 'Ai Kayano 208 ACTOR', 'Yu Serizawa 200070 ACTOR', 'Chiaki Takahashi 169 ACTOR']"
910,ts86302,Check The Store Next Door,2018,TV-14,30,"['comedy', 'drama']",['ID'],2.0,7.7,138.0,"['Liant 1010558 ACTOR', 'Mamat Alkatiri 1010556 ACTOR', 'Dodit Mulyanto 691303 ACTOR', 'Dion Wiyoko 236240 ACTOR', 'Adinia Wirasti 239058 ACTOR', 'Asri Welas 697818 ACTOR', 'Yusril Fahriza 697820 ACTOR', 'Awwe 265866 ACTOR', 'Adjis Doaibu 693282 ACTOR', 'Arafah Rianti 697822 ACTOR', 'Budi Dalton 697813 ACTOR', 'Ernest Prakasa 200639 ACTOR', 'Andi Awwe Wijaya 211277 ACTOR', 'Chew Kin-Wah 284159 ACTOR']"
911,ts83710,First and Last,2018,TV-MA,41,['documentation'],['US'],1.0,6.7,423.0,
912,ts55576,Buddy Thunderstruck,2017,TV-Y7,23,"['comedy', 'family', 'sport', 'animation', 'action']",['US'],2.0,7.7,495.0,"['Brian Atkinson 348068 ACTOR', 'Ted Raimi 6571 ACTOR', 'Harry Chaskin 822934 ACTOR', 'Debi Derryberry 20376 ACTOR', 'Philip Maurice Hayes 44942 ACTOR', 'Leigh Kelly 407176 ACTOR', 'Justin Michael 736652 ACTOR', 'Nick Shakoour 931126 ACTOR', 'J.D. Ryznar 727701 ACTOR', 'Ryan Wiesbrock 1384305 ACTOR']"
913,ts77011,The Many Faces of Ito,2017,,30,"['drama', 'thriller', 'romance', 'comedy']",['JP'],1.0,6.7,248.0,"['Fumino Kimura 158529 ACTOR', 'Nozomi Sasaki 99310 ACTOR', 'Mirai Shida 73307 ACTOR', 'Elaiza Ikeda 596469 ACTOR', 'Kaho 381937 ACTOR', 'Kei Tanaka 168310 ACTOR', 'Yuki Yamada 156835 ACTOR', 'Tomoya Nakamura 157436 ACTOR']"
914,ts56251,ID-0,2017,TV-14,24,"['scifi', 'drama', 'animation', 'action']",['JP'],1.0,6.1,324.0,"['Kayama Koya 682955 ACTOR', 'Kimoto Hoshiko 682952 ACTOR', 'Ozawa Aki 682948 ACTOR', 'Reina Ueda 35990 ACTOR', 'Sayaka Ohara 10869 ACTOR', 'Junko Minagawa 96679 ACTOR', 'Minami Tsuda 100746 ACTOR', 'Kazuyuki Okitsu 100138 ACTOR', 'Masaya Matsukaze 102209 ACTOR', 'Goro Taniguchi 97294 DIRECTOR']"
915,ts84644,Westside,2018,TV-MA,50,['reality'],['US'],1.0,6.1,166.0,"['Alexandra Kay 977478 ACTOR', 'Taz Zavala 977477 ACTOR', 'Arika Gluck 977476 ACTOR']"
916,ts95274,Age of Tanks,2017,TV-PG,54,"['documentation', 'history']",['FR'],1.0,7.3,900.0,
917,ts101883,Regiment Diaries,2018,TV-PG,42,['documentation'],[],2.0,8.6,84.0,
918,ts81485,Ponysitters Club,2018,TV-Y,23,['family'],['US'],2.0,5.6,117.0,"['Khiyla Aynne 941044 ACTOR', 'Cailan Laine Punnewaert 948424 ACTOR', 'Zyon Allen 948423 ACTOR', 'Madeline Leon 794206 ACTOR', 'Morgan Neundorf 790129 ACTOR', 'Diana Chrisman 900475 ACTOR', 'Maya Franzoi 948422 ACTOR']"
919,ts80692,REA(L)OVE,2018,TV-MA,42,['reality'],['JP'],1.0,6.5,220.0,"['Mari Yaguchi 174544 ACTOR', 'Atsushi Tamura 314809 ACTOR']"
920,ts82323,On Children,2018,,98,"['drama', 'family', 'scifi']",['TW'],1.0,7.2,388.0,
921,ts85660,The Sound of Your Heart: Reboot,2018,,34,['comedy'],['KR'],2.0,5.9,136.0,"['Shim Hye-jin 104698 ACTOR', 'Kwon Yu-ri 148222 ACTOR', 'Tae Hang-ho 232934 ACTOR', 'Sung Hoon 101129 ACTOR', 'Ju Jin-mo 60406 ACTOR', 'Bae Yoon-kyung 1132808 ACTOR', 'Jeong Jeong-hwa 65354 DIRECTOR']"
922,ts82705,Cupcake & Dino - General Services,2018,TV-Y7,18,"['animation', 'comedy', 'action', 'family']","['CA', 'BR']",2.0,7.5,694.0,"['Justin Collette 1114567 ACTOR', 'Julie Sype 2227507 ACTOR', 'Mark Forward 212008 ACTOR', 'Joris Jarsky 37699 ACTOR', 'Julie Lemieux 84283 ACTOR', 'Kayla Lorette 341657 ACTOR', 'Mark Little 341659 ACTOR', 'Kyle Dooley 846324 ACTOR']"
923,ts84200,Best.Worst.Weekend.Ever.,2018,TV-PG,24,"['comedy', 'family']",['US'],1.0,6.3,301.0,"['Sam Ashe Arnold 835096 ACTOR', 'Cole Sand 697584 ACTOR', 'Brianna Reed 759082 ACTOR', 'Tiffany Espensen 26372 ACTOR', 'Eddie Leavy 968406 ACTOR']"
924,ts85618,Prince of Peoria,2018,TV-Y7,26,"['comedy', 'family']",['US'],2.0,5.7,481.0,"['Gavin Lewis 38123 ACTOR', 'Theodore Barnes 101333 ACTOR', 'Cynthia Kaye McWilliams 14692 ACTOR']"
925,ts84179,Made in Mexico,2018,,50,['reality'],['US'],1.0,3.9,759.0,"['Shanik Aspe 967973 ACTOR', 'Roby Checa 967972 ACTOR', 'Columba Diaz 967971 ACTOR', 'Carlos Giron Longoria 967970 ACTOR', 'Hanna Jaff 967969 ACTOR', 'Kitzia Mitre 967975 ACTOR', 'Chantal Trujillo 967974 ACTOR', 'Liz Woodburn 967968 ACTOR', 'Pepe Díaz 729478 ACTOR']"
926,ts85515,Bangkok Love Stories 2: Innocence,2018,,44,"['drama', 'romance']",['TH'],1.0,6.6,202.0,"['Tangmo Pataritda 997452 ACTOR', 'Nicole Theriault 274150 ACTOR', 'Ten Tosatid Darnkhuntod 733616 ACTOR', 'Max Nattapol Diloknawarit 634124 ACTOR', 'Pataratida Patcharawirapong 338244 ACTOR', 'Suttasit Dechintaranarak 255975 DIRECTOR']"
927,ts82500,Treehouse Detectives,2018,TV-Y7,24,['animation'],[],3.0,7.6,92.0,['Philece Sampler 434335 ACTOR']
928,ts83820,The Judgement,2018,,48,"['drama', 'crime']",['TH'],1.0,7.1,97.0,"['Thanabordee Jaiyen 707327 ACTOR', 'Mond Tanutchai Wijitvongtong 898080 ACTOR', 'Nontanun Anchuleepradit 2100749 ACTOR', 'Lapassalan Jiravechsoontornkul 1105498 ACTOR']"
929,ts84372,YG Future Strategy Office,2018,TV-MA,26,['comedy'],['KR'],1.0,6.7,209.0,"['Seungri 196711 ACTOR', 'Lee Jai-jin 827603 ACTOR', 'Yoo Byung-jae 827772 ACTOR', 'Son Se-bin 984833 ACTOR', 'Jinu 971625 ACTOR', 'Park Chung-hwan 984760 ACTOR', 'Baek Young-kwang 984768 ACTOR', 'Choi Shin-deok 984769 ACTOR', 'Kim Ga-eun 1824253 ACTOR']"
930,ts84341,What She Put on the Table,2017,TV-14,85,['drama'],['TW'],1.0,7.3,30.0,"['Sun Ke-Fang 1092843 ACTOR', 'Amber An 259232 ACTOR', 'Chris Lee 1092954 ACTOR', 'Man-Chiao Wang 1092953 ACTOR']"
931,ts83663,A Taiwanese Tale of Two Cities,2018,,69,['drama'],['TW'],2.0,6.1,159.0,"['James Wen 133431 ACTOR', 'Tammy Chen 268421 ACTOR', 'Lung Shao-Hua 268424 ACTOR', 'Peggy Tseng 2441431 ACTOR', 'Denny Huang 336185 ACTOR', 'Mei Fang 121611 ACTOR', 'Irene Luo 195238 ACTOR', 'Yi-Wen Yen 1222305 ACTOR', 'Tien-Lun Yeh 280791 DIRECTOR']"
932,ts231159,Learning Songs by Little Baby Bum: Nursery Rhyme Friends,2017,TV-Y,30,"['animation', 'family', 'music']",[],1.0,4.2,9.0,
933,ts81857,Club de Cuervos Presents: The Ballad of Hugo Sánchez,2018,TV-MA,33,"['comedy', 'drama']",['MX'],1.0,6.5,824.0,"['Jesús Zavala 48557 ACTOR', 'Mauro Mauad 1277168 ACTOR', 'Ianis Guerrero 61107 ACTOR', 'Raúl Briones 127235 ACTOR', 'Aldo Escalante 230580 ACTOR', 'Markín López 941960 ACTOR', 'Renato Gutz 1879597 ACTOR', 'Memo Dorantes 1916454 ACTOR', 'Martha Claudia Moreno 159614 ACTOR', 'Paola Moreno 1929385 ACTOR']"
934,ts272185,Running Man,2017,,11,"['comedy', 'animation']",['KR'],1.0,8.5,36.0,
935,ts82564,Jimmy: The True Story of a True Idiot,2018,TV-MA,46,"['drama', 'comedy']",['JP'],1.0,6.8,78.0,
936,ts81632,A House of Blocks,2017,TV-MA,85,"['drama', 'horror']",['TW'],1.0,2.3,137.0,"['Phoebe Lin 904729 ACTOR', 'Figaro Tseng 904728 ACTOR', 'Winnie Shih-Ying Chang 904727 ACTOR', 'Bai Run-yin 620069 ACTOR', 'Lu Hsueh-Feng 211199 ACTOR', 'Ricie Fun 729924 ACTOR', 'Eli Shih 335501 ACTOR']"
937,ts113031,Droppin' Cash: Los Angeles,2018,TV-MA,23,['reality'],[],2.0,3.4,117.0,
938,ts83025,Baby Ballroom,2017,,45,['documentation'],[],2.0,7.7,206.0,"['Warren Bullock 2033173 ACTOR', 'Jane Bullock 2033564 ACTOR']"
939,ts87591,Justice: Qalb Al Adala,2017,TV-14,42,"['drama', 'crime']",['US'],1.0,5.4,160.0,"['Mansoor Alfeeli 2109322 ACTOR', 'Fatima Al Taei 2109472 ACTOR', 'Khalifa Albhri 2109321 ACTOR', 'Abdullah Almaqbali 2109309 ACTOR', 'Neven Madi 2118366 ACTOR']"
940,ts58061,Memories of Love,2018,TV-PG,44,"['drama', 'romance']",['CN'],1.0,5.7,17.0,"['Wallace Chung 36971 ACTOR', 'Maggie Jiang 248345 ACTOR', 'Aaron Yan 182813 ACTOR', 'Christopher Lee Ming-Shun 192463 ACTOR', 'Christina Mok 597686 ACTOR', 'Li Sheng 729453 ACTOR', 'Lin Peng 989576 ACTOR', 'yoo samsam 2459672 DIRECTOR']"
941,ts75320,A Boy Named Flora A,2017,TV-MA,89,"['drama', 'comedy']",['TW'],2.0,7.9,323.0,"['Crowd Lu 819322 ACTOR', 'Lung Shao-Hua 268424 ACTOR', 'Chin-Jung Kang 272555 ACTOR', 'Alex Shu-Yuan Ko 1581225 ACTOR', 'Lotus Wang 191662 ACTOR', 'Tzu-Yen Chin 306660 ACTOR']"
942,ts119220,The Hollywood Masters,2017,TV-MA,34,['documentation'],['US'],3.0,7.2,87.0,
943,ts104093,Dance & Sing With True,2018,,2,"['family', 'animation']",['CA'],1.0,6.4,6.0,"['Michela Luci, Jamie Watson, Anna Claire Bartlam, Dante Zee, Eric Peterson 1589015 ACTOR']"
944,ts82887,The Could've-Gone-All-the-Way Committee,2018,TV-14,24,"['comedy', 'drama']",['JP'],1.0,6.8,104.0,"['Jiro Sato 44585 ACTOR', 'Mai Shiraishi 298189 ACTOR', 'Takayuki Yamada 42792 ACTOR', 'Masatoshi Yamaguchi 278567 DIRECTOR']"
945,ts83407,Follow This,2018,TV-MA,18,['documentation'],['US'],3.0,4.9,711.0,
946,ts80859,Here to Heart,2018,TV-14,45,"['drama', 'romance']",['CN'],1.0,7.5,225.0,"['Zhang Han 4461 ACTOR', 'Janine Chang 174824 ACTOR', 'Jing Chao 333294 ACTOR', 'Zhang Jiani 886110 ACTOR', 'Zhou Qiqi 196789 ACTOR', 'Liang Dawei 333301 ACTOR', 'Ji Xiaobing 844952 ACTOR', 'Tien Jen Huang 1272755 DIRECTOR']"
947,ts229123,Little Singham,2018,,12,"['animation', 'action']",['IN'],2.0,3.5,99.0,
948,ts78444,Luna Petunia Return to Amazia,2018,TV-Y,24,['animation'],['US'],2.0,4.8,47.0,
949,ts84555,The Unknown Hitman: The Story of El Cholo Adrián,2017,TV-MA,50,"['action', 'crime']",['MX'],2.0,6.6,145.0,
950,ts54112,Life Plan A and B,2017,TV-PG,80,['drama'],['TW'],1.0,7.8,116.0,"['Rainie Yang 178218 ACTOR', 'Kenny Yen 764106 ACTOR', 'Johnny Lu 172632 ACTOR', 'Chang Fu-Chien 514110 ACTOR', 'Diane Lin 729917 ACTOR', 'Hsieh Ying Shiuan 729922 ACTOR', 'Ricie Fun 729924 ACTOR', 'Andy Wu 729918 ACTOR']"
951,ts80445,The Honeymoon Stand Up Special,2018,,32,['comedy'],[],1.0,6.8,519.0,"['Natasha Leggero 9375 ACTOR', 'Moshe Kasher 249665 ACTOR', 'Jay Karas 66544 DIRECTOR']"
952,ts250172,Afronta!,2017,TV-PG,14,['documentation'],['BR'],1.0,7.4,8.0,['Juliana Vicente 179099 DIRECTOR']
953,ts97584,Highland: Thailand's Marijuana Awakening,2017,TV-MA,20,['documentation'],['US'],1.0,6.2,24.0,"['Sebastian Perry 1323916 ACTOR', 'William Mitchell 1324096 DIRECTOR']"
954,ts76645,The Umbrella Academy,2019,TV-14,50,"['comedy', 'drama', 'fantasy', 'scifi', 'action']",['US'],3.0,8.0,230211.0,"['Tom Hopper 21572 ACTOR', 'Emmy Raver-Lampman 878732 ACTOR', 'Robert Sheehan 15528 ACTOR', 'David Castañeda 255244 ACTOR', 'Elliot Page 2806 ACTOR', 'Aidan Gallagher 103346 ACTOR', 'Justin H. Min 233338 ACTOR', 'Ritu Arya 789368 ACTOR', 'Colm Feore 8659 ACTOR', 'Génesis Rodríguez 6431 ACTOR']"
955,ts216746,The Secret of Skinwalker Ranch,2020,TV-PG,42,"['horror', 'reality', 'thriller', 'documentation']",['US'],3.0,6.0,2625.0,"['Travis Taylor 2363171 ACTOR', 'Brandon Fugal 2363249 ACTOR', 'Bryant “Dragon” Arnold 2363236 ACTOR', 'Tom Winterton 2363165 ACTOR', 'Erik Bard 2363288 ACTOR']"
956,ts89840,Virgin River,2019,TV-14,44,"['drama', 'romance']",['US'],4.0,7.4,36459.0,"['Alexandra Breckenridge 20865 ACTOR', 'Martin Henderson 17244 ACTOR', 'Colin Lawrence 23600 ACTOR', 'Lauren Hammersley 687585 ACTOR', 'Tim Matheson 463 ACTOR', 'Benjamin Hollingsworth 51859 ACTOR']"
957,ts87466,Demon Slayer: Kimetsu no Yaiba,2019,TV-MA,25,"['scifi', 'action', 'animation', 'horror', 'fantasy', 'thriller']",['JP'],3.0,8.7,93604.0,"['Natsuki Hanae 22310 ACTOR', 'Akari Kito 270999 ACTOR', 'Hiro Shimono 97171 ACTOR', 'Yoshitsugu Matsuoka 85352 ACTOR', 'Katsuyuki Konishi 382 ACTOR', 'Miyuki Sawashiro 452 ACTOR']"
958,ts88361,"Love, Death & Robots",2019,TV-MA,13,"['scifi', 'animation', 'thriller', 'horror', 'comedy', 'fantasy', 'drama', 'action']",['US'],3.0,8.4,131937.0,
959,ts87248,In the Dark,2019,TV-14,41,"['drama', 'comedy', 'action', 'crime', 'horror']",['US'],4.0,7.5,11409.0,"['Perry Mattfeld 740648 ACTOR', 'Morgan Krantz 103321 ACTOR', 'Casey Deidrick 95314 ACTOR', 'Keston John 47641 ACTOR', 'Theodore Bhat 2423800 ACTOR', 'Matt Murray 1462484 ACTOR', 'Marianne Rendón 592269 ACTOR']"
960,ts90311,Vinland Saga,2019,TV-MA,24,"['animation', 'action', 'drama', 'war', 'history']",['JP'],2.0,8.8,32535.0,"['Yuto Uemura 826547 ACTOR', 'Naoya Uchida 140181 ACTOR', 'Kensho Ono 47019 ACTOR', 'Hiroki Yasumoto 35876 ACTOR', 'Akio Otsuka 348 ACTOR']"
961,ts80962,Tuca & Bertie,2019,TV-MA,24,"['comedy', 'animation']",['US'],3.0,7.3,7023.0,"['Tiffany Haddish 122224 ACTOR', 'Ali Wong 19822 ACTOR', 'Steven Yeun 12553 ACTOR']"
962,ts86497,Russian Doll,2019,TV-MA,28,"['comedy', 'drama']",['US'],2.0,7.8,91649.0,"['Natasha Lyonne 16300 ACTOR', 'Charlie Barnett 88023 ACTOR', 'Greta Lee 7106 ACTOR', 'Elizabeth Ashley 63702 ACTOR', 'Chloë Sevigny 14934 ACTOR']"
963,ts254656,Jurassic World: Camp Cretaceous,2020,TV-PG,24,"['action', 'animation', 'scifi', 'family']",['US'],5.0,7.5,8022.0,"['Jameela Jamil 205399 ACTOR', 'Glen Powell 6932 ACTOR', 'Ryan Potter 76800 ACTOR', 'Raini Rodriguez 56702 ACTOR', 'Paul-Mikél Williams 838918 ACTOR', 'Kausar Mohammed 720747 ACTOR', 'Sean Giambrone 91445 ACTOR', 'Jenna Ortega 55794 ACTOR']"
964,ts57327,The Witcher,2019,TV-MA,58,"['scifi', 'action', 'horror', 'drama', 'fantasy']",['US'],2.0,8.2,472202.0,"['Henry Cavill 5275 ACTOR', 'Anya Chalotra 975399 ACTOR', 'Freya Allan 975388 ACTOR', 'Mimi Ndiweni 86844 ACTOR']"
965,ts216679,Bridgerton,2020,TV-MA,62,"['drama', 'history', 'romance']",['US'],4.0,7.3,129085.0,"['Adjoa Andoh 12899 ACTOR', 'Lorraine Ashbourne 7728 ACTOR', 'Simone Ashley 1036568 ACTOR', 'Jonathan Bailey 57246 ACTOR', 'Harriet Cains 254487 ACTOR', 'Bessie Carter 19178 ACTOR', 'Charithra Chandran 2152559 ACTOR', 'Shelley Conn 39796 ACTOR', 'Nicola Coughlan 40732 ACTOR', 'Ruth Gemmell 53846 ACTOR', 'Florence Hunt 1724740 ACTOR', 'Claudia Jessie 121856 ACTOR', 'Golda Rosheuvel 722648 ACTOR', 'Luke Thompson 121801 ACTOR', 'Will Tilston 589401 ACTOR', 'Polly Walker 37555 ACTOR', 'Rupert Young 91047 ACTOR', 'Calam Lynch 719211 ACTOR', 'Julie Andrews 4879 ACTOR']"
966,ts237109,Control Z,2020,TV-MA,38,"['drama', 'thriller']",['MX'],3.0,6.9,8895.0,"['Ana Valeria Becerril 1434147 ACTOR', 'Michael Ronda 339717 ACTOR', 'Yankel Stevan 1434146 ACTOR', 'Macarena García 959590 ACTOR', 'Fiona Palomo 1446373 ACTOR', 'Andrés Baida 961201 ACTOR', 'Patricio Gallardo 871951 ACTOR', 'Xabiani Ponce de León 312458 ACTOR', 'Patricia Maqueo 1992120 ACTOR']"
967,ts81007,After Life,2019,TV-MA,28,"['comedy', 'drama']",['GB'],3.0,8.4,129243.0,"['Ricky Gervais 8718 ACTOR', 'Tom Basden 116331 ACTOR', 'Kerry Godliman 169965 ACTOR', 'David Bradley 4437 ACTOR', 'Joe Wilkinson 101097 ACTOR', 'Tony Way 28603 ACTOR', 'Diane Morgan 84078 ACTOR', 'Ashley Jensen 6892 ACTOR', 'Tommy Finnegan 1104190 ACTOR', 'Jo Hartley 2130 ACTOR', 'Penelope Wilton 10004 ACTOR', 'David Earl 45002 ACTOR', 'Ethan Lawrence 62283 ACTOR', 'Michelle Greenidge 830515 ACTOR', 'Kath Hughes 2211058 ACTOR']"
968,ts86912,Surviving R. Kelly,2019,TV-14,59,"['documentation', 'crime', 'music']",['US'],2.0,7.5,4906.0,
969,ts252505,Are You Afraid of the Dark?,2019,TV-PG,42,"['thriller', 'horror', 'family', 'drama', 'fantasy']",['US'],3.0,7.0,2216.0,"['Lyliana Wray 248834 ACTOR', 'Sam Ashe Arnold 835096 ACTOR', 'Miya Cech 645334 ACTOR', 'Jeremy Ray Taylor 5446 ACTOR', 'Tamara Smart 856210 ACTOR', 'Rafael Casal 931151 ACTOR']"
970,ts191559,The UnXplained,2019,TV-14,42,['documentation'],['US'],4.0,7.1,1011.0,['William Shatner 11464 ACTOR']
971,ts89259,The Queen's Gambit,2020,TV-MA,56,"['drama', 'sport']",['US'],1.0,8.6,420100.0,"['Anya Taylor-Joy 3869 ACTOR', 'Isla Johnston 831380 ACTOR', 'Bill Camp 4402 ACTOR', 'Marielle Heller 78227 ACTOR', 'Moses Ingram 892486 ACTOR', 'Chloe Pirrie 15604 ACTOR', 'Marcin Dorociński 101477 ACTOR', 'Thomas Brodie-Sangster 2375 ACTOR', 'Jacob Fortune-Lloyd 809700 ACTOR', 'Harry Melling 4837 ACTOR']"
972,ts83555,"Roswell, New Mexico",2019,TV-14,41,"['scifi', 'drama', 'romance']",['US'],4.0,6.1,12343.0,"['Jeanine Mason 91461 ACTOR', 'Nathan Parsons 85128 ACTOR', 'Lily Cowles 1013528 ACTOR', 'Michael Vlamis 1013527 ACTOR', 'Michael Trevino 59484 ACTOR', 'Heather Hemmens 139530 ACTOR', 'Tyler Blackburn 88040 ACTOR', 'Amber Midthunder 205964 ACTOR']"
973,ts82915,Sex Education,2019,TV-MA,52,"['drama', 'comedy']",['GB'],4.0,8.3,251168.0,"['Asa Butterfield 14375 ACTOR', 'Gillian Anderson 13896 ACTOR', 'Ncuti Gatwa 264302 ACTOR', 'Emma Mackey 1019113 ACTOR', 'Connor Swindells 948325 ACTOR', 'Kedar Williams-Stirling 61070 ACTOR', 'Alistair Petrie 5212 ACTOR', 'Mimi Keene 735821 ACTOR', 'Aimee Lou Wood 1019112 ACTOR', 'Chaneil Kular 1036569 ACTOR', 'Simone Ashley 1036568 ACTOR', 'Tanya Reynolds 615954 ACTOR', 'Patricia Allison 1036566 ACTOR', 'Mikael Persbrandt 4996 ACTOR', 'Rakhee Thakrar 98003 ACTOR', 'Jemima Kirke 86436 ACTOR', 'Anne-Marie Duff 8105 ACTOR']"
