Unnamed: 0,id,title,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_score,,history,sport,war,horror,romance,crime,reality,music,comedy,thriller,european,family,fantasy,western,animation,documentation,scifi,drama,action
230,tm74780,The Bucket List,2007,PG-13,97,"['drama', 'comedy', 'european']",['US'],,7.4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
231,tm24088,Scary Movie 4,2006,PG-13,83,"['comedy', 'horror']",['US'],,5.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
232,tm111600,The Sweetest Thing,2002,R,84,"['comedy', 'romance']",['US'],,5.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
233,tm88045,How Do You Know,2010,PG-13,121,"['comedy', 'drama', 'romance']",['US'],,5.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
234,tm78919,Mr. Bean's Holiday,2007,G,90,"['family', 'comedy', 'european']","['US', 'FR', 'DE', 'GB']",,6.4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
235,tm173066,The Interpreter,2005,PG-13,128,"['thriller', 'crime', 'european']","['GB', 'US', 'FR', 'DE']",,6.4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
236,tm118637,John Q,2002,PG-13,116,"['drama', 'thriller', 'crime']",['US'],,7.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
237,tm142564,3 Idiots,2009,PG-13,170,"['drama', 'comedy']",['IN'],,8.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
238,tm57190,The One,2001,PG-13,87,"['thriller', 'action', 'scifi']",['US'],,5.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
239,tm137362,The Texas Chainsaw Massacre,2003,R,98,"['horror', 'crime']",['US'],,6.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
240,tm148379,The Cat in the Hat,2003,PG,82,"['family', 'fantasy', 'comedy', 'action']",['US'],,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
241,tm137342,Tears of the Sun,2003,R,121,"['war', 'action', 'drama', 'thriller']",['US'],,6.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
242,tm90864,Due Date,2010,R,95,"['comedy', 'drama']",['US'],,6.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
243,tm32144,We Are Marshall,2006,PG,131,"['drama', 'sport']",['US'],,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
244,tm141707,Blood and Bone,2009,R,93,"['thriller', 'sport', 'action', 'crime', 'drama']",['US'],,6.7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
245,tm150214,Freddy vs. Jason,2003,R,97,"['horror', 'action']","['IT', 'US']",,5.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
246,tm81030,The Golden Compass,2007,PG-13,113,"['action', 'fantasy', 'family']","['GB', 'US']",,6.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
247,tm147211,The Men Who Stare at Goats,2009,R,94,"['comedy', 'war']","['US', 'GB']",,6.2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
248,tm78671,Cleaner,2007,R,88,"['thriller', 'crime']",['US'],,6.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
249,tm27268,Monster House,2006,PG,91,"['animation', 'comedy', 'family', 'fantasy']",['US'],,6.6,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
250,tm86189,Good Luck Chuck,2007,,101,"['comedy', 'romance']","['US', 'CA']",,5.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
251,tm700,"10,000 BC",2008,PG-13,109,"['action', 'drama', 'fantasy', 'history', 'thriller']","['US', 'ZA']",,5.1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
252,tm101249,Cop Out,2010,R,107,"['crime', 'action', 'comedy', 'thriller']",['US'],,5.5,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
253,tm161263,The Cave,2005,PG-13,97,"['horror', 'thriller', 'action', 'scifi', 'european']","['DE', 'US']",,5.1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
254,tm81270,Starsky & Hutch,2004,PG-13,101,"['comedy', 'crime']",['US'],,6.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
255,tm89684,New York Minute,2004,PG,87,"['comedy', 'crime', 'family', 'romance']",['US'],,4.9,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
256,tm165593,Rumor Has It...,2005,PG-13,97,"['romance', 'comedy', 'drama']","['DE', 'US']",,5.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
257,tm112381,Comedian,2002,R,82,"['comedy', 'documentation']",['US'],,6.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
258,tm39487,Catch and Release,2006,PG-13,111,"['drama', 'romance', 'comedy']",['US'],,5.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
259,tm43399,Lagaan: Once Upon a Time in India,2001,PG,224,"['romance', 'drama', 'action', 'sport']",['IN'],,8.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
260,tm186461,No Direction Home: Bob Dylan,2005,G,208,"['documentation', 'music']","['GB', 'US', 'JP']",,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
261,tm29555,Friends with Money,2006,R,88,"['comedy', 'drama', 'romance']",['US'],,5.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
262,tm103095,Ip Man 2,2010,R,108,"['drama', 'action', 'history', 'sport']","['HK', 'CN']",,7.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
263,tm97070,Life As We Know It,2010,PG-13,114,"['comedy', 'romance', 'drama']",['US'],,6.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
264,tm101334,Death at a Funeral,2010,R,92,"['comedy', 'drama']",['US'],,5.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
265,tm183963,Dreamer: Inspired By a True Story,2005,PG,106,"['family', 'drama', 'sport', 'fantasy']",['US'],,6.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
266,tm76428,Jackass 2.5,2007,,61,"['documentation', 'comedy']",['US'],,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
267,tm77649,Premonition,2007,PG-13,96,"['thriller', 'drama', 'fantasy']",['US'],,5.9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
268,tm86924,Soul Plane,2004,R,86,"['romance', 'comedy']",['US'],,4.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
269,tm26638,The Texas Chainsaw Massacre: The Beginning,2006,R,91,"['thriller', 'horror', 'documentation']",['US'],,5.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
270,tm78189,The Contractor,2007,R,98,"['thriller', 'european']","['GB', 'US', 'BG']",,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
271,tm104880,Louis C.K.: Hilarious,2010,,84,['comedy'],['US'],,8.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
272,tm22294,Deck the Halls,2006,PG,93,"['family', 'comedy']",['US'],,5.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
273,tm100015,Takers,2010,PG-13,107,"['action', 'crime', 'drama', 'thriller']",['US'],,6.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
274,tm83786,Like Stars on Earth,2007,PG,165,"['drama', 'family']",['IN'],,8.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
275,tm130574,Did You Hear About the Morgans?,2009,PG-13,103,"['comedy', 'drama', 'romance']",['US'],,4.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
276,tm114476,Stuart Little 2,2002,G,78,"['animation', 'comedy', 'family', 'action', 'fantasy']",['US'],,5.5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1
277,tm118462,Half Past Dead,2002,PG-13,98,"['thriller', 'action', 'crime', 'european']","['DE', 'US']",,4.6,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
278,tm86995,Christmas with the Kranks,2004,PG,99,"['comedy', 'family']",['US'],,5.4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
279,tm97544,Alpha and Omega,2010,PG,88,"['animation', 'family', 'comedy', 'action', 'romance']","['CA', 'US', 'IN']",,5.1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
280,tm53999,Open Season 2,2008,PG,76,['comedy'],['US'],,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
281,tm164557,Initial D,2005,,107,"['crime', 'thriller', 'drama', 'action', 'animation', 'romance', 'comedy']","['JP', 'HK']",,6.3,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1
282,tm80059,Naruto Shippuden the Movie,2007,PG-13,94,"['animation', 'action', 'fantasy', 'family']",['JP'],,6.7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
283,tm135451,Gifted Hands: The Ben Carson Story,2009,,86,['drama'],['US'],,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
284,tm71558,The Legend of the Nahuala,2007,PG,80,"['fantasy', 'animation', 'family']",['MX'],,6.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
285,tm134235,One Piece: Strong World,2009,PG-13,114,"['fantasy', 'action', 'animation']",['JP'],,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
286,tm160800,Chaos,2005,R,106,"['crime', 'drama', 'action', 'thriller', 'european']","['CA', 'GB', 'US']",,6.4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
287,tm22342,Waist Deep,2006,R,97,"['thriller', 'action', 'drama', 'crime']",['US'],,5.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
288,tm22636,Trailer Park Boys: The Movie,2006,R,95,"['comedy', 'crime']",['CA'],,7.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
289,tm85549,Tito,2004,,120,"['documentation', 'crime', 'drama', 'romance', 'action']",['EG'],,7.2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1
290,tm100688,Even the Rain,2010,,104,"['drama', 'european', 'history']","['FR', 'MX', 'ES']",,7.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
291,tm22493,Katt Williams: The Pimp Chronicles Pt. 1,2006,,46,"['comedy', 'documentation']",['US'],,7.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
292,tm103732,Udaan,2010,R,138,['drama'],['IN'],,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
293,tm73058,Om Shanti Om,2007,PG,162,"['thriller', 'drama', 'action', 'comedy', 'fantasy', 'romance']",['IN'],,6.7,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1
294,tm138497,Trailer Park Boys: Countdown to Liquor Day,2009,R,102,"['comedy', 'crime']",['CA'],,7.3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
295,tm36475,Kabhi Khushi Kabhie Gham,2001,G,210,"['drama', 'romance']",['IN'],,7.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
296,tm144345,Kal Ho Naa Ho,2003,PG,186,"['drama', 'romance', 'comedy']",['IN'],,7.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
297,tm76835,Jab We Met,2007,PG-13,144,"['romance', 'comedy', 'drama']",['IN'],,7.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
298,tm38896,From Within,2008,R,89,"['horror', 'thriller', 'documentation', 'war', 'european']",['US'],,5.6,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
299,tm86051,Black Friday,2004,R,161,"['crime', 'history', 'action', 'drama']",['IN'],,8.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
300,tm29269,Jodhaa Akbar,2008,PG-13,214,"['romance', 'history', 'war', 'action', 'drama']",['IN'],,7.5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
301,tm91046,"Cairo 6,7,8",2010,,100,['drama'],['EG'],,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
302,tm75022,Zach Galifianakis: Live at the Purple Onion,2007,,61,"['comedy', 'documentation']",['US'],,7.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
303,tm41508,First Sunday,2008,PG-13,96,"['comedy', 'action', 'crime', 'drama']",['US'],,4.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
304,tm49405,Inuyasha the Movie: Affections Touching Across Time,2001,PG-13,99,"['action', 'animation', 'fantasy']",['JP'],,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
305,tm82765,Swades,2004,G,189,"['drama', 'european']","['IN', 'US']",,8.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
306,tm33981,Bon Cop Bad Cop,2006,PG-13,116,"['comedy', 'crime', 'action', 'scifi', 'drama', 'thriller']",['CA'],,6.5,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1
307,tm95238,The Boy Who Cried Werewolf,2010,G,97,"['fantasy', 'horror', 'family', 'comedy']","['US', 'CA']",,5.9,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
308,tm32885,Rang De Basanti,2006,PG-13,157,"['drama', 'history', 'comedy', 'crime']",['IN'],,8.1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
309,tm72587,Guru,2007,PG-13,166,"['romance', 'documentation', 'drama', 'european']",['IN'],,7.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
310,tm99776,Whitney Cummings: Money Shot,2010,,48,"['comedy', 'documentation']",['US'],,6.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
311,tm83175,Welcome,2007,,160,"['drama', 'action', 'comedy', 'romance', 'crime']",['IN'],,7.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
312,tm139349,Jim Gaffigan: King Baby,2009,,72,"['comedy', 'documentation']",['US'],,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
313,tm59880,Mike Birbiglia: What I Should Have Said Was Nothing,2008,,60,['comedy'],['US'],,7.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
314,tm61056,Dil Chahta Hai,2001,G,184,"['romance', 'comedy', 'drama']",['IN'],,8.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
315,tm129763,Anbe Sivam,2003,,160,"['comedy', 'drama']",['IN'],,8.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
316,tm44378,Tony Manero,2008,,97,"['drama', 'music']",['CL'],,6.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
317,tm25842,A Lion in the House,2006,,225,['documentation'],['US'],,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
318,tm34846,Bleach the Movie: Fade to Black,2008,PG-13,94,"['fantasy', 'action', 'drama', 'animation']",['JP'],,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
319,tm71119,Delta Farce,2007,PG-13,90,"['comedy', 'action']",['US'],,3.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
320,tm170873,My Suicide,2009,R,110,"['drama', 'comedy']",['US'],,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
321,tm22540,Phir Hera Pheri,2006,,155,"['comedy', 'crime']",['IN'],,7.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
322,tm96037,Naruto Shippuden the Movie: The Lost Tower,2010,PG-13,85,"['animation', 'action', 'fantasy']",['JP'],,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
323,tm110923,Divine Intervention,2002,,92,"['romance', 'comedy', 'drama', 'war']","['FR', 'MA', 'DE', 'PS']",,6.6,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
324,tm168869,Da Kath & Kim Code,2005,,90,['comedy'],['AU'],,7.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
325,tm147686,Kevin Hart: I'm a Grown Little Man,2009,R,73,"['comedy', 'documentation']",['US'],,7.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
326,tm93612,Bleach the Movie: Hell Verse,2010,PG-13,94,"['fantasy', 'animation', 'action']",['JP'],,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
327,tm36164,Naruto Shippuden the Movie: Bonds,2008,PG-13,90,"['fantasy', 'animation', 'action']",['JP'],,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
328,tm30170,Don,2006,PG-13,167,"['thriller', 'crime', 'action', 'european']",['IN'],,7.1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
329,tm29731,Chup Chup Ke,2006,G,165,"['comedy', 'drama', 'romance']",['IN'],,6.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
330,tm147494,Naruto Shippuden the Movie: The Will of Fire,2009,PG-13,95,"['action', 'comedy', 'drama', 'fantasy', 'animation']",['JP'],,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
331,tm44530,Fashion,2008,PG-13,167,"['drama', 'romance']",['IN'],,6.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
332,tm89936,Arahan,2004,,114,"['fantasy', 'action', 'comedy', 'thriller']",['KR'],,6.6,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
333,tm81461,Whisky,2004,,99,"['comedy', 'drama']","['AR', 'DE', 'UY', 'ES']",,7.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
334,tm155761,Ajab Prem Ki Ghazab Kahani,2009,PG,150,"['comedy', 'action', 'romance']",['IN'],,6.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
335,tm48083,Te quiero,2001,,85,"['drama', 'comedy', 'european']",['FR'],,5.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
336,tm84348,Doing Hard Time,2004,R,95,"['action', 'crime', 'drama']",['US'],,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
337,tm175687,Sir! No Sir!,2005,,85,"['war', 'documentation']",['US'],,7.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
338,tm33067,Race,2008,PG-13,161,"['drama', 'action', 'thriller', 'crime', 'comedy']",['IN'],,7.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
339,tm70222,Sivaji: The Boss,2007,PG-13,189,"['action', 'drama', 'thriller', 'crime']",['IN'],,7.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
340,tm105278,Inuyasha the Movie 2: The Castle Beyond the Looking Glass,2002,PG-13,100,"['fantasy', 'action', 'animation', 'romance', 'comedy']",['JP'],,7.3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
341,tm352243,Interview with a Serial Killer,2008,PG-13,44,"['documentation', 'crime']",['US'],,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
342,tm82718,G.O.R.A.,2004,PG-13,127,"['action', 'comedy', 'scifi']",['TR'],,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
343,tm98975,Guzaarish,2010,PG,126,"['romance', 'drama']",['IN'],,7.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
344,tm101609,Raajneeti,2010,PG,167,"['drama', 'thriller', 'crime']",['IN'],,7.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
345,tm418157,Monty Python Conquers America,2008,,55,['documentation'],[],,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
346,tm39557,Jaane Tu... Ya Jaane Na,2008,,146,"['drama', 'comedy', 'romance']",['IN'],,7.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
347,tm150521,Accident,2009,R,89,"['action', 'drama', 'thriller']",['HK'],,6.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
348,tm30289,Jeff Dunham: Arguing with Myself,2006,PG-13,76,"['comedy', 'documentation']",['US'],,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
349,tm141117,Chalte Chalte,2003,PG-13,167,"['drama', 'romance']",['IN'],,6.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
350,tm80339,Naruto: Ninja Clash in the Land of Snow,2004,PG-13,90,"['comedy', 'fantasy', 'animation', 'action']",['JP'],,6.6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
351,tm33729,Taxi No. 9 2 11,2006,,116,"['drama', 'thriller', 'comedy']",['IN'],,7.2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
352,tm93004,Yuva,2004,PG,161,"['crime', 'action', 'drama', 'thriller']",['IN'],,7.3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
353,tm145243,Wake Up Sid,2009,,138,"['comedy', 'drama', 'romance']",['IN'],,7.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
354,tm34524,"One Piece: Episode of Chopper Plus: Bloom in the Winter, Miracle Cherry Blossom",2008,PG-13,95,"['action', 'comedy', 'animation', 'drama', 'fantasy']",['JP'],,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
355,tm111226,Awara Paagal Deewana,2002,,169,"['comedy', 'action', 'crime', 'drama', 'thriller']",['IN'],,6.2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
356,tm23441,Kabhi Alvida Naa Kehna,2006,PG,184,"['drama', 'romance']",['IN'],,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357,tm166293,The Blue Umbrella,2005,,90,"['drama', 'family', 'fantasy', 'comedy']",['IN'],,7.3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
358,tm24576,Naruto: Guardians of the Crescent Moon Kingdom,2006,PG-13,95,"['action', 'animation']",['JP'],,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
359,tm92977,Ishqiya,2010,R,115,"['thriller', 'comedy', 'drama', 'romance']",['IN'],,7.3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
360,tm77348,Life in a Metro,2007,,124,"['drama', 'romance', 'comedy']",['IN'],,7.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
361,tm91323,I Hate Luv Storys,2010,PG,129,"['comedy', 'drama', 'romance']",['IN'],,5.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
362,tm88366,Main Hoon Na,2004,PG,179,"['drama', 'action', 'comedy', 'romance', 'thriller']",['IN'],,7.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
363,tm156575,Billu,2009,PG,137,"['drama', 'comedy']",['IN'],,6.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
364,tm164389,Paheli,2005,PG-13,141,"['romance', 'drama', 'fantasy', 'comedy']",['IN'],,6.3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
365,tm37945,Rock On!!,2008,,144,"['drama', 'music']",['IN'],,7.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
366,tm106625,"LSD: Love, Sex aur Dhokha",2010,PG-13,108,"['drama', 'comedy', 'crime', 'romance']",['IN'],,7.2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
367,tm65142,One Piece: The Desert Princess and the Pirates: Adventure in Alabasta,2007,PG-13,89,"['comedy', 'drama', 'animation', 'action']",['JP'],,6.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
368,tm99450,Break Ke Baad,2010,,120,"['comedy', 'drama', 'romance']",['IN'],,5.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
369,tm149209,Kaminey,2009,PG-13,135,"['crime', 'drama', 'action', 'thriller']",['IN'],,7.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
370,tm23977,Fuga,2006,,110,"['music', 'drama', 'thriller']","['CL', 'AR']",,6.2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
371,tm160596,Zozo,2005,,105,"['drama', 'european', 'family', 'war']","['CZ', 'GB', 'DK', 'NL', 'SE']",,6.5,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
372,tm129971,Luck by Chance,2009,,155,"['romance', 'drama', 'comedy']",['IN'],,7.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
373,tm56428,Trailer Park Boys: Say Goodnight to the Bad Guys,2008,,60,['comedy'],['CA'],,7.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
374,tm177687,Naruto: Legend of the Stone of Gelel,2005,PG-13,96,"['fantasy', 'action', 'comedy', 'drama', 'animation']",['JP'],,6.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
375,tm77863,Honeymoon Travels Pvt. Ltd.,2007,PG-13,118,"['comedy', 'drama', 'romance']",['IN'],,6.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
376,tm80455,Manorama Six Feet Under,2007,R,137,"['drama', 'thriller', 'crime']",['IN'],,7.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
377,tm184732,Dhobi Ghat,2010,,102,['drama'],['IN'],,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
